"mod_id","id","sex","Country_fatefile","territory","Revir_Vinter","Autumn","Spring","Fate","confirmed.illegal","Radio.collar","Comment","geometry","NAME_1","NAME_2","KommunerNamn","SLU.ID","ruggedness_mean","average_gravel_km","average_paved_km","artificial_area_total","pop_mean","mean_snow","hunt_afo","hunt_county2","Fi","number_neighbour_terr","bear_density_BZtiff","mean_fi","max_fi","wolfLKill_cumall","wolfLKill_last5y","wolfLKill_n","NoAffectedSheep_cumall","NoAffectedSheep_last5y","NoAffectedSheep","sheepAttacks_n","AttackDogs_cumall","AttackDogs_last5y","AttackDogs_n","IndividualIncome","income_prop","year_average","first_yeardet","last_yeardet","years_firstdet","time_start","time_end","Fate_binary","ruggedness_mean_sc","average_gravel_km_sc","average_paved_km_sc","artificial_area_total_sc","pop_mean_sc","mean_snow_sc","hunt_afo_sc","hunt_county2_sc","bear_density_BZtiff_sc","Fi_sc","mean_fi_sc","max_fi_sc","IndividualIncome_sc","income_prop_sc"
989,"G88-13","F","N","Haersjö 1","Hærsjø_1213",2012,2013,NA,NA,0,NA,list(),"Hedmark","Kongsvinger","kongsvinger","G88-13",0.381,1.73,0.47,0.00107,10.938,77.9895833333333,217.6,3.3,0.152161,2,4.29e-06,0.152161,0.152161,0,0,0,0,0,0,0,0,0,0,336500,1.26914127686613,265139.906906907,2011,2014,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,"G88-13","F","S","Haersjö 1","Hærsjø_1314",2013,2014,NA,NA,0,NA,c(12.4086386480328, 59.6007970389991),"Värmland","Arvika","arvika","G88-13",0.38,1.39,0.42,0.00138,10.972,82.28125,101.8,3.2,0.152161,4,4.55e-06,0.152161,0.152161,2,1,0,7,7,1,1,9,3,1,251359,0.924614333776987,271852.804804805,2011,2014,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,"G88-13","F","S","Haersjö 1","Hedbyn_1415",2014,2015,"illegal",NA,0,NA,list(),"Västmanland","Köping","köping","G88-13",0.23,1.14,0.37,0.00028,26.875,63.5124810517517,2.1,2.5,0.152161,3,9e-08,0.152161,0.152161,1,1,0,8,8,0,0,1,1,0,263197,0.952000046663367,276467.423423423,2011,2014,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,"G103-16","F","S","Haersjö 2","Hærsjø_1516",2015,2016,"illegal",NA,0,NA,list(),"Värmland","Arvika","arvika","G103-16",0.382,1.54,0.39,9e-04,11.045,75.8998998998999,100.2,1.9,0.27356,4,7.19e-05,0.27356,0.27356,2,1,0,7,1,0,0,9,1,0,271056,0.946637926707399,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,"M-98-02","M","S","Hagfors 2","Hagfors_9899",1998,1999,"illegal",1,1,NA,list(),"Värmland","Filipstad","filipstad","M-98-02",0.321,0.98,0.24,0,8.26,NA,NA,4.6,0.375,1,1.66e-06,0.1875,0.375,NA,NA,NA,0,0,0,0,0,0,0,196936,0.951221845543167,207034.774193548,1998,1998,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,"M-02-06","F","S","Halgån 1","Halgån_0304",2003,2004,NA,NA,1,NA,c(13.746770748163, 60.2288926724059),"Värmland","Hagfors","hagfors","M-02-06",0.311,0.88,0.25,0,4.4,77.93125,NA,4.8,0.269531,2,7.34e-05,0.2285155,0.269531,0,0,0,1,1,1,1,1,1,1,221372,0.948738168520028,233333.081081081,2003,2005,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,"M-02-06","F","S","Halgån 1","Halgån_0405",2004,2005,NA,NA,1,NA,c(13.3125242540957, 60.0752942478463),"Värmland","Hagfors","hagfors","M-02-06",0.298,0.84,0.26,0,4.367,79.1868686868687,NA,4.3,0.269531,2,8.88e-05,0.2285155,0.269531,0,0,0,3,3,2,1,2,2,1,226500,0.950493772343683,238297.195195195,2003,2005,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,"M-02-06","F","S","Halgån 1","Halgån_0506",2005,2006,NA,NA,1,NA,list(),"Värmland","Hagfors","hagfors","M-02-06",0.333,0.9,0.27,0.00026,4.333,80.4191919191919,NA,3.8,0.269531,5,5.17e-05,0.2285155,0.269531,0,0,0,14,14,11,4,2,2,0,228482,0.938943415053348,243339.477477477,2003,2005,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,"G39-07","M","S","Halgån 2","Halgån_0607",2006,2007,NA,NA,0,NA,list(),"Värmland","Hagfors","hagfors","G39-07",0.302,0.83,0.24,0,4.35,82.203125,NA,3.4,0.23877,2,0.00012528,0.2541505,0.269531,0,0,0,22,22,8,3,2,2,0,228662,0.927555099116705,246521.204204204,2006,2007,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522,"G39-07","M","S","Halgån 2","Halgån_0708",2007,2008,NA,NA,0,NA,c(13.7641292575163, 12.9861960742501, 60.5386151212888, 61.3746618152033),"Dalarna","Malung","torsby","G39-07",0.266,0.76,0.23,0,4.233,77.6875,NA,3.2,0.23877,3,0.00015807,0.2541505,0.269531,0,0,0,29,11,11,1,5,3,2,234448,0.932973240840324,251291.237237237,2006,2007,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"G264-17","M","S","Haraldsjön","Haraldssjön_1920",2019,2020,NA,NA,0,NA,list(),"Orebro","Lindesberg",NA,"G264-17",0.256,1.29,0.35,0.00273,17.4,76.4242424242424,2.5,2.2,0.20644,4,2.27e-05,0.2591265,0.311813,6,4,0,68,16,15,2,3,0,0,282049,0.928151152801603,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,"G107-11","M","S","Hasselfors 5","Hasselfors_1011",2010,2011,NA,NA,0,NA,list(),"Orebro","Degerfors","degerfors","G107-11",0.16,1.3,0.35,0.0032,19.429,78.5919540229885,NA,3.3,0.305908,0,0,0.369751,0.433594,1,1,1,2,2,1,1,6,6,0,244126,0.948456749677851,257392.864864865,2010,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,"G107-11","M","S","Hasselfors 5","Hasselfors_1112",2011,2012,"censored",NA,0,NA,list(),"Orebro","Degerfors","degerfors","G107-11",0.164,1.33,0.35,0.00408,20.333,76.1111111111111,NA,3.5,0.305908,1,0,0.369751,0.433594,1,1,0,2,1,0,0,6,6,0,240803,0.932668653252916,258187.084084084,2010,2011,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,"G21-12","M","S","Haverö 2","Haverö_1112",2011,2012,NA,NA,0,NA,c(15.6850871609332, 61.6064913575983),"Gävleborg","Ljusdal","ljusdal","G21-12",0.16,1.06,0.22,0.00056,2.567,81.7575757575758,NA,3.5,0.469727,0,0.00249746,0.469727,0.469727,0,0,0,19,18,16,1,8,8,1,230413,0.8924265162891,258187.084084084,2011,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,"G21-12","M","S","Haverö 2","Haverö_1213",2012,2013,NA,NA,0,NA,c(15.534043864183, 61.7701822785272),"Gävleborg","Ljusdal","ljusdal","G21-12",0.16,1.06,0.22,0.00057,2.5,89.7388888888889,3.4,3.4,0.469727,0,0.00255446,0.469727,0.469727,0,0,0,19,18,0,0,9,6,1,238126,0.898114519153121,265139.906906907,2011,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,"G66-10","M","S","Hedbyn 2","Hedbyn_1011",2010,2011,"illegal",NA,0,NA,list(),"Västmanland","Köping","köping","G66-10",0.23,1.15,0.37,0.00084,26.25,77.7135416666667,NA,2.7,0.270508,2,9.9e-06,0.284912,0.299316,0,0,0,0,0,0,0,0,0,0,244406,0.949544580920364,257392.864864865,2010,2010,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,"G34-12","M","S","Hedbyn 3","Hedbyn_1112",2011,2012,NA,NA,0,NA,c(16.0332216106159, 59.6341499384636),"Västmanland","Köping","köping","G34-12",0.236,1.14,0.37,0.0012,21.5,78.1505376344086,NA,2.8,0.35199,3,1.37e-05,0.325653,0.35199,0,0,0,8,8,8,1,1,1,1,246552,0.954935452618169,258187.084084084,2011,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,"G34-12","M","S","Hedbyn 3","Hedbyn_1213",2012,2013,NA,NA,0,NA,list(),"Västmanland","Skinnskatteberg","skinnskatteberg","G34-12",0.24,1.14,0.36,0.00192,21.433,62.3489583333333,2.9,3,0.35199,3,2.6e-06,0.325653,0.35199,0,0,0,45,45,0,0,1,0,0,244349,0.921585146689341,265139.906906907,2011,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,"G34-12","M","S","Hedbyn 3","Hedbyn_1314",2013,2014,NA,NA,0,NA,list(),"Västmanland","Köping","köping","G34-12",0.235,1.12,0.37,0.00091,26.7,76.8177083333333,2.6,2.7,0.35199,5,5.03e-05,0.325653,0.35199,1,1,1,8,8,0,0,1,1,0,256934,0.945121755078022,271852.804804805,2011,2013,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"G302-17","F","N","Hernes","Hernes_1920",2019,2020,"illegal",NA,0,NA,list(),"Hedmark","Elverum",NA,"G302-17",0.189,1.17,0.48,0.00797,32.497,83.5520833333333,253.4,1.8,0.222382,4,0.00027248,0.2602615,0.298141,3,1,1,0,0,0,0,0,0,0,433800,1.42752489845855,303882.615615616,2019,2019,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,"G143-14","F","N","Hoböl","Hobøl_1617",2016,2017,NA,NA,0,NA,list(),"Ãstfold","Våler","våler","G143-14",0.319,1.2,0.87,0.01405,130.962,57.3875,55.6,2.6,0.217712,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,367300,1.25315235013567,293100.834834835,2016,2017,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"G143-14","F","N","Hoböl","Hobøl_1718",2017,2018,"illegal",NA,0,NA,list(),"Ãstfold","Våler","våler","G143-14",0.317,1.2,0.83,0.01087,142.535,60.9141414141414,59.4,2.7,0.217712,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,376600,1.26529344723992,297638.465465465,2016,2017,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"G65-16","F","S","Holmsjön 1","Holmsjön_1617",2016,2017,"illegal",NA,0,NA,list(),"Orebro","Ljusnarsberg","ljusnarsberg","G65-16",0.241,1.34,0.38,0.00592,12.54,65.8125,2.4,2.3,0.336578,6,3.91e-05,0.312027,0.336578,3,2,0,32,2,0,0,0,0,0,237017,0.808653445608783,293100.834834835,2016,2016,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,"G1-10","F","S","Homna 2","Homna_1112",2011,2012,NA,NA,0,NA,c(15.2761782722766, 15.3390602033809, 61.0003873449276, 61.0264391394268),"Dalarna","Rättvik","rättvik","G1-10",0.159,0.96,0.21,3e-04,12.95,85.2083333333333,NA,2.3,0.4104,4,0.00254094,0.2052,0.4104,2,2,0,24,8,0,0,12,3,2,229971,0.890714579374951,258187.084084084,2011,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,"G1-10","F","S","Homna 2","Homna_1213",2012,2013,"illegal",NA,0,NA,c(15.6646237839489, 15.3532336706006, 60.9611226618249, 60.8950115481195),"Dalarna","Rättvik","rättvik","G1-10",0.169,0.93,0.29,0.00129,15.2,79.296875,2.4,1.9,0.4104,1,0.00210317,0.2052,0.4104,2,2,0,24,8,0,0,14,5,2,236598,0.892351523993979,265139.906906907,2011,2012,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"G27-19","M","N","Hornmoen 1","Hornmoen_1920",2019,2020,"illegal",NA,0,NA,list(),"Hedmark","Elverum",NA,"G27-19",0.179,1.3,0.52,0.00315,14.411,83.5572916666667,265.1,1.8,0.206153,4,0.00028352,0.255794,0.305435,3,1,1,0,0,0,0,0,0,0,433800,1.42752489845855,303882.615615616,2019,2019,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,"G21-10","M","S","Hästberget","Hästberget_1011",2010,2011,NA,NA,0,NA,c(13.4133092707285, 12.9378344746802, 60.3507287901351, 60.8397995902267),"Värmland","Torsby","torsby","G21-10",0.223,0.68,0.25,0.00092,2.75,85.921875,NA,3.3,0.429688,2,0.00035089,0.352295,0.429688,3,3,3,123,86,19,6,18,6,2,225728,0.876978466821567,257392.864864865,2010,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,"G21-10","M","S","Hästberget","Hästberget_1112",2011,2012,"illegal",NA,0,NA,c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203),"Värmland","Torsby","torsby","G21-10",0.224,0.67,0.26,0.00092,2.75,80.9784946236559,NA,3.2,0.429688,4,0.00036543,0.352295,0.429688,4,4,1,124,79,1,1,21,9,3,223613,0.866089025302194,258187.084084084,2010,2011,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,"G42-14","M","S","Hålnan","Hålnan_1516",2015,2016,"illegal",NA,0,NA,list(),"Dalarna","Hedemora","hedemora","G42-14",0.23,1.47,0.33,0.00735,25.16,64.3177083333333,3,2.5,0.139008,3,0.00113187,0.1408845,0.142761,0,0,0,9,9,0,0,2,0,0,265096,0.925823179779915,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"G17-15","M","S","Höljes","Höljes_1516",2015,2016,"illegal",NA,0,"Female G51-13 moved here from Juberget",c(13.043062845678, 12.8947971939656, 60.6235919426597, 60.3628458661674),"Värmland","Torsby","torsby","G17-15",0.195,0.81,0.23,0.00061,3.239,81.1182795698925,58.1,2,0.275726,3,0.00055236,0.2206265,0.275726,14,11,10,147,24,0,0,34,16,2,260296,0.909059625207444,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"G205-17","M","S","Igelsjön 1","Igelsjön_1920",2019,2020,NA,NA,0,NA,list(),"Gävleborg","Sandviken",NA,"G205-17",0.167,1.27,0.25,0.00036,34.08,78.6720430107527,3.2,2.6,0.400426,1,0.00071033,0.315925,0.400426,0,0,0,20,10,0,0,4,4,0,282821,0.930691607438786,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,"M-04-04","M","S","Jangen 1","Jangen_0304",2003,2004,NA,NA,1,NA,c(13.746770748163, 60.2288926724059),"Värmland","Hagfors","hagfors","M-04-04",0.426,1.2,0.33,0.00221,7.033,73.5806451612903,NA,5.2,0.269531,1,2.07e-06,0.2753905,0.28125,0,0,0,1,1,1,1,1,1,1,221372,0.948738168520028,233333.081081081,2003,2004,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,"M-04-04","M","S","Jangen 1","Jangen1_0405",2004,2005,"illegal",1,1,NA,c(13.3125242540957, 60.0752942478463),"Värmland","Hagfors","hagfors","M-04-04",0.415,1.19,0.33,0.00189,7,77.1145833333333,NA,4.6,0.269531,2,3.21e-06,0.2753905,0.28125,0,0,0,3,3,2,1,2,2,1,226500,0.950493772343683,238297.195195195,2003,2004,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,"G13-08","M","S","Jangen 5","Jangen_1011",2010,2011,"illegal",NA,0,NA,list(),"Värmland","Hagfors","hagfors","G13-08",0.424,1.21,0.34,0.00221,11.625,82.5353535353535,NA,3.9,0.26709,4,8.17e-05,0.2683105,0.269531,2,2,1,22,8,0,0,8,6,0,231810,0.900607715453588,257392.864864865,2010,2010,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"G19-17","F","S","Jangen 8","Jangen_1718",2017,2018,"illegal",NA,0,NA,c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527),"Värmland","Sunne","sunne","G19-17",0.434,1.22,0.37,0.00385,19.125,70.8541666666667,1.7,2,0.231424,4,6.45e-05,0.233508,0.235592,8,4,1,45,32,3,3,16,7,3,278797,0.936696806187332,297638.465465465,2017,2017,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,"G6-03","M","N","Julussa 3","Julussa_0405",2004,2005,NA,NA,0,NA,list(),"Hedmark","Åmot","åmot","G6-03",0.209,1.19,0.28,0.00316,5.552,81.7211805555555,NA,2.6,0.269531,1,6e-06,0.269531,0.269531,0,0,0,0,0,0,0,0,0,0,238200,0.999592126146866,238297.195195195,2004,2005,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,"G6-03","M","N","Julussa 3","Julussa_0506",2005,2006,"illegal",NA,0,NA,list(),"Hedmark","Åmot","åmot","G6-03",0.2,1.24,0.24,0.0032,5.551,84.8177083333333,NA,2.6,0.269531,0,0.00014188,0.269531,0.269531,1,1,1,0,0,0,0,0,0,0,249200,1.02408373102168,243339.477477477,2004,2005,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"G23-07","M","N","Julussa 5","Julussa_0708",2007,2008,NA,NA,0,NA,list(),"Hedmark","Åmot","åmot","G23-07",0.202,1.25,0.24,0.0032,5.591,82.5967741935484,NA,2.9,0.438477,0,0.00023302,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,274700,1.09315391583139,251291.237237237,2007,2008,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,"G23-07","M","N","Julussa 5","Julussa_0809",2008,2009,"illegal",NA,0,NA,list(),"Hedmark","Åmot","åmot","G23-07",0.201,1.23,0.24,0.0032,5.635,87.9635416666667,NA,2.9,0.438477,0,0.0002541,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,291000,1.14451579067542,254255.993993994,2007,2008,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,"G72-10","M","N","Julussa 7","Julussa_0910",2009,2010,"illegal",NA,0,NA,list(),"Hedmark","Åmot","åmot","G72-10",0.194,1.17,0.25,0.0028,5.673,89.4429510155317,NA,2.9,0.269531,1,0.00046241,0.269531,0.269531,1,1,0,0,0,0,0,0,0,0,297100,1.1476581361661,258875,2009,2009,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,"G72-10","M","N","Julussa 8","Julussa_1011",2010,2011,NA,NA,0,NA,list(),"Hedmark","Åmot","åmot","G72-10",0.224,1.24,0.2,0.00462,5.703,83.5,NA,2.9,0.269531,1,0.00042113,0.1347655,0.269531,1,0,0,0,0,0,0,0,0,0,302700,1.17602327538847,257392.864864865,2010,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,"M14-09/G16-12","F","N","Julussa 8","Julussa_1112",2011,2012,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","G16-12",0.291,1.1,0.12,0.00056,1.691,83.9281881313131,NA,2.8,0,0,0.00041604,0.1347655,0.269531,1,0,0,0,0,0,0,0,0,0,321100,1.24367181704344,258187.084084084,2010,2011,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,"M14-09/G16-12","F","N","Julussa 9","Julussa_1213",2012,2013,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","G16-12",0.3,1.11,0.12,0.00086,1.696,90.0143623737374,591,2.6,0,2,0.00041773,0.142456,0.284912,3,2,2,0,0,0,0,0,0,0,345500,1.30308562008098,265139.906906907,2012,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,"M14-09/G16-12","F","N","Julussa 9","Julussa_1314",2013,2014,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","G16-12",0.295,1.13,0.12,5e-04,1.698,85.1529356060606,561.6,2.5,0,0,0.00030516,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,345200,1.26980481311517,271852.804804805,2012,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,"M14-09/G16-12","F","N","Julussa 9","Julussa_1415",2014,2015,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","G16-12",0.295,1.11,0.12,5e-04,1.721,84.0942060291859,486.6,2.2,0,2,0.00018572,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,359500,1.30033403410936,276467.423423423,2012,2016,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"M14-09/G16-12","F","N","Julussa 9","Julussa_1516",2015,2016,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","G16-12",0.279,1.15,0.12,5e-04,1.709,80.3694295900178,399.3,2,0,3,0.00019374,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,367100,1.28206268407372,286335.453453453,2012,2016,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,"M14-09/G16-12","F","N","Julussa 9","Julussa_1617",2016,2017,"illegal",NA,1,NA,list(),"Hedmark","Stor-Elvdal","stor-elvdal","G16-12",0.325,1.01,0.12,0.0011,1.699,80.469247311828,353.5,1.8,0,1,0.00020876,0.142456,0.284912,9,4,1,0,0,0,0,0,0,0,341600,1.16546921537257,293100.834834835,2012,2016,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,"M-06-06","M","N","Juvberget 1","Juvberget_0304",2003,2004,NA,NA,1,NA,list(),"Hedmark","Åsnes","åsnes","M-06-06",0.193,1.74,0.35,0,5.495,78.9375,NA,3.6,0.28125,1,1.94e-05,0.25,0.28125,0,0,0,0,0,0,0,0,0,0,215200,0.922286711352429,233333.081081081,2003,2009,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,"M-05-10","F","S","Juvberget 1","Julussa_0405",2004,2005,NA,NA,1,NA,list(),"Hedmark","Åmot","åmot","M-05-10",0.209,1.19,0.28,0.00316,5.552,81.7211805555555,NA,2.6,0.21875,1,6e-06,0.25,0.28125,0,0,0,0,0,0,0,0,0,0,238200,0.999592126146866,238297.195195195,2003,2009,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,"M-06-06","M","S","Juvberget 1","Juvberget_0506",2005,2006,NA,NA,1,NA,c(12.5871760285284, 13.0531217032955, 12.5581220576871, 12.5894746787056, 12.6990387092195, 60.5949419531492, 60.2525251371136, 60.2066183003918, 60.1660634838412, 60.8582611598055),"Värmland","Torsby","torsby","M-06-06",0.18,1.16,0.2,0.00061,6.751,83.5,NA,3.4,0.28125,2,0.00022488,0.25,0.28125,0,0,0,37,37,20,8,12,12,5,216926,0.891454203192648,243339.477477477,2003,2009,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,"M-06-06","M","S","Juvberget 1","Juvberget_0607",2006,2007,NA,NA,1,NA,list(),"Värmland","Torsby","torsby","M-06-06",0.181,1.15,0.21,0.00061,6.755,86.9949494949495,NA,3.4,0.28125,2,0.00022375,0.25,0.28125,0,0,0,45,45,8,2,12,12,0,219414,0.890041084734642,246521.204204204,2003,2009,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M-06-06","M","S","Juvberget 1","Juvberget_0708",2007,2008,NA,NA,1,NA,c(12.6025196322727, 12.647860545294, 13.2676079139884, 13.4040066933217, 60.3921069658926, 60.5383942109629, 60.5740053608906, 60.2951414319818),"Värmland","Torsby","torsby","M-06-06",0.18,1.15,0.21,0.00061,6.765,81.8181818181818,NA,3.3,0.28125,1,0.00032954,0.25,0.28125,0,0,0,53,52,8,3,16,16,4,220442,0.877237115084465,251291.237237237,2003,2009,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,"M-06-06","M","N","Juvberget 1","Juvberget_0809",2008,2009,NA,NA,1,NA,list(),"Hedmark","Våler","våler","M-06-06",0.168,1.3,0.2,0.00061,6.769,84.375,NA,3,0.28125,2,0.00020671,0.25,0.28125,0,0,0,0,0,0,0,0,0,0,279100,1.09771256762031,254255.993993994,2003,2009,5,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,"M-06-06","M","S","Juvberget 1","Juvberget_0910",2009,2010,"illegal",NA,1,NA,list(),"Värmland","Torsby","torsby","M-06-06",0.192,1.24,0.27,0.00061,5.266,81.8510416666667,NA,3.4,0.28125,3,0.00010741,0.25,0.28125,0,0,0,104,87,41,6,16,9,0,226391,0.874518590053114,258875,2003,2009,6,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,"M-11-13/G29-10","M","S","Juvberget 2","Juvberget_1011",2010,2011,NA,NA,1,NA,c(13.4133092707285, 12.9378344746802, 60.3507287901351, 60.8397995902267),"Värmland","Torsby","torsby","G29-10",0.192,1.19,0.24,0.00061,5.266,82.6354166666667,NA,3.6,0.311035,3,0.00030095,0.2648925,0.311035,3,3,3,123,86,19,6,18,6,2,225728,0.876978466821567,257392.864864865,2010,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,"M-11-13/G29-10","M","S","Juvberget 2","Juvberget_1112",2011,2012,NA,NA,1,NA,c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203),"Värmland","Torsby","torsby","G29-10",0.192,1.18,0.25,0.00061,5.268,82.5416666666667,NA,3.5,0.311035,4,0.00029992,0.2648925,0.311035,4,4,1,124,79,1,1,21,9,3,223613,0.866089025302194,258187.084084084,2010,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,"M-11-13/G29-10","M","S","Juvberget 2","Juvberget_1213",2012,2013,NA,NA,1,NA,list(),"Värmland","Torsby","torsby","G29-10",0.197,1.13,0.26,0.00061,5.22,80.9375,88.8,3.7,0.311035,3,0.00023623,0.2648925,0.311035,4,4,0,128,75,4,1,21,5,0,238059,0.897861822375855,265139.906906907,2010,2012,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
